varanasi-junction-bsb	10:05	10:25	0.0
kashi-kei	10:36	10:36	5.4
baba-bhagwan-ram-halt-bbrm	10:38	10:38	7.6
vyasnagar-vyn	10:41	10:41	10.8
block-hut-b-bhbv	10:44	10:44	15.0
avoiding-cabin-avcd	10:46	10:46	17.4
jeonathpur-jep	10:49	10:49	20.6
ahraura-road-arw	10:54	10:54	26.4
kailahat-kyt	11:01	11:01	35.0
chunar-junction-car	11:10	11:10	44.8
dagmagpur-dap	11:16	11:16	52.0
pahara-pre	11:23	11:23	60.1
jhingura-jhg	11:29	11:29	67.6
mirzapur-mzp	11:36	11:36	75.9
vindhyachal-bdl	11:43	11:43	83.2
birohe-beo	11:47	11:47	87.9
gaipura-gae	11:53	11:53	95.5
jigna-jia	11:59	11:59	102.4
manda-road-mnf	12:06	12:06	110.7
unchdih-und	12:13	12:13	118.7
meja-road-mja	12:20	12:20	127.2
bheerpur-bep	12:30	12:30	138.2
karchana-kcn	12:38	12:38	147.4
chheoki-junction-allahabad-coi	12:45	12:45	156.1
allahabad-chheoki-junction-acoi	12:45	12:50	156.1
link-junction-cabin-lkjn	12:52	12:52	157.6
iradatganj-idgj	13:00	13:00	165.6
jasra-jsr	13:07	13:07	171.8
madaraha-mfx	13:13	13:13	177.5
lohgara-log	13:19	13:19	183.8
bevara-bvar	13:26	13:26	189.8
shankargarh-srj	13:30	13:30	193.6
majhiari-mjhr	13:40	13:40	203.2
bargarh-brg	13:48	13:48	210.4
kataiya-dandi-ktdd	13:53	13:53	215.9
dabhaura-dbr	14:04	14:04	226.1
panhai-pnhi	14:16	14:16	237.1
manikpur-junction-mkp	14:28	14:30	248.6
bansapahar-bnsp	14:33	14:33	252.0
barah-muafi-bqf	14:37	14:37	256.5
markundi-mkd	14:43	14:43	264.7
tikaria-tkyr	14:50	14:50	272.4
itwan-dundaila-eda	14:56	14:56	280.1
majhagawan-mjg	15:01	15:01	285.7
chitahra-cthr	15:05	15:05	291.0
khutaha-ktha	15:12	15:12	298.8
jaitwar-jtw	15:18	15:18	306.1
hati-hati	15:23	15:23	312.5
sagma-sagm	15:29	15:29	319.6
satna-junction-sta	15:35	15:45	326.2
lagargawan-lgce	15:53	15:53	337.8
unchhera-uhr	16:00	16:00	347.3
maihar-myr	16:10	16:10	361.7
bhadanpur-buu	16:20	16:20	375.2
amdara-udr	16:29	16:29	387.8
pakaria-road-pkrd	16:36	16:36	397.5
jukehi-jke	16:43	16:43	407.3
patwara-ptwa	16:49	16:49	415.6
katni-junction-kte	16:55	17:00	424.6
katni-south-ktes	17:02	17:02	426.6
madhavnagar-road-mdrr	17:05	17:05	430.0
niwar-nwr	17:12	17:12	437.9
sansarpur-snrr	17:19	17:19	445.7
sleemanabad-road-sbd	17:25	17:25	452.5
dundi-ddce	17:33	17:33	462.0
sihora-road-shr	17:46	17:46	477.0
gosalpur-gspr	17:56	17:56	488.1
deori-doe	18:05	18:05	498.6
adhartal-adtl	18:13	18:13	507.4
jabalpur-junction-jbp	18:20	18:30	515.5
madan-mahal-mml	18:33	18:33	518.9
kachhpura-keq	18:36	18:36	521.4
bheraghat-brgt	18:47	18:47	532.0
bhitoni-bhtn	19:00	19:00	545.1
bikrampur-bmr	19:12	19:12	556.7
shridham-srid	19:24	19:24	568.5
karak-bel-kkb	19:39	19:39	583.9
belkhera-beld	19:44	19:44	588.3
ghatpindrai-gpc	19:49	19:49	593.8
narsinghpur-nu	19:55	19:55	599.6
kareli-ky	20:11	20:11	615.5
