rajendra-nagar-terminal-patna-rjpb	17:35	17:55	0.0
patna-junction-pnbe	18:10	18:20	2.6
sachiwalay-halt-scy	18:24	18:24	4.7
phulwari-sharif-pws	18:32	18:32	8.6
danapur-dnr	18:40	18:42	12.3
neora-neo	18:48	18:48	18.1
gandhi-halt-gnhi	18:50	18:50	20.9
sadisopur-sde	18:54	18:54	25.1
patel-halt-patl	18:56	18:56	27.2
bihta-bta	18:59	18:59	29.6
pali-a-pail	19:05	19:05	35.6
chakki-block-cabin-vhch	19:05	19:05	36.5
koelwar-kwr	19:07	19:07	38.1
kulharia-kua	19:10	19:10	41.7
jamira-halt-jmir	19:16	19:16	47.1
ara-junction-ara	19:20	19:22	51.6
jagjivan-jgwl	19:26	19:26	54.8
karisath-krs	19:34	19:34	61.5
kauriya-kya	19:39	19:39	65.2
sarvodaya-halt-xsan	19:41	19:41	67.1
ramanand-tewary-rnte	19:44	19:44	69.2
bihiya-bea	19:48	19:48	73.0
amar-shahid-jagdev-prasad-halt-asjp	19:53	19:53	76.8
banahi-byn	19:56	19:56	78.9
sikaria-halt-skri	20:01	20:01	82.9
raghunathpur-rpr	20:07	20:07	87.8
veer-kunwar-singh-dharauli-halt-vkdh	20:12	20:12	92.1
twining-ganj-twg	20:17	20:17	96.2
v-v-giri-halt-vvg	20:22	20:22	100.3
dumraon-dure	20:26	20:26	103.8
baruna-bue	20:35	20:35	110.8
nadaon-halt-ndon	20:43	20:43	117.2
buxar-bxr	20:46	20:46	120.1
pawani-kamarpur-halt-pwxp	20:57	20:57	129.0
chausa-csa	21:00	21:00	131.0
barakalan-halt-bqw	21:07	21:07	136.9
gahmar-gmr	21:11	21:11	140.3
karahia-halt-kkrh	21:16	21:16	144.3
bhadaura-bwh	21:21	21:21	148.4
usia-khas-halt-usk	21:26	21:26	152.0
dildarnagar-junction-dln	21:31	21:31	156.3
darauli-drv	21:39	21:39	163.2
zamania-zna	21:48	21:48	169.8
bahora-chandil-halt-bhcl	21:54	21:54	174.7
dheena-dha	22:03	22:03	182.2
tulsi-ashram-tlam	22:12	22:12	189.5
sakaldiha-sld	22:19	22:19	195.8
kuchman-kca	22:29	22:29	203.4
eocm-cabin-eocm	22:31	22:31	205.4
