pnbe	01:08	01:10	0.0
scy	01:12	01:12	2.2
pws	01:15	01:15	6.0
dnr	01:18	01:18	9.7
neo	01:23	01:23	15.5
gnhi	01:26	01:26	18.4
sde	01:30	01:30	22.5
patl	01:32	01:32	24.7
bta	01:34	01:34	27.0
pail	01:39	01:39	33.0
vhch	01:40	01:40	33.9
kwr	01:42	01:42	35.5
kua	01:45	01:45	39.1
jmir	01:50	01:50	44.5
ara	01:54	01:54	49.0
jgwl	01:57	01:57	52.3
krs	02:02	02:02	58.9
kya	02:06	02:06	63.1
xsan	02:08	02:08	65.1
rnte	02:10	02:10	66.5
bea	02:13	02:13	70.4
asjp	02:16	02:16	74.2
byn	02:18	02:18	76.3
skri	02:22	02:22	80.5
rpr	02:26	02:26	84.9
vkdh	02:30	02:30	89.5
twg	02:34	02:34	93.6
vvg	02:38	02:38	97.7
dure	02:41	02:41	101.1
bue	02:47	02:47	108.2
ndon	02:52	02:52	114.6
bxr	02:55	02:55	117.5
pwxp	03:02	03:02	126.4
csa	03:04	03:04	128.4
bqw	03:09	03:09	134.4
gmr	03:12	03:12	137.9
kkrh	03:15	03:15	141.7
bwh	03:18	03:18	145.7
usk	03:21	03:21	149.4
dln	03:25	03:25	153.7
drv	03:31	03:31	160.7
zna	03:36	03:36	167.2
bhcl	03:40	03:40	172.1
dha	03:46	03:46	179.6
tlam	03:52	03:52	186.9
sld	03:57	03:57	193.2
kca	04:03	04:03	200.8
eocm	04:05	04:05	202.8
mgso	04:09	04:09	206.9
mgmy	04:11	04:11	208.7
mgs	04:13	04:13	211.1
