darbhanga-junction-dbg	12:45	13:05	0.0
laheria-sarai-lsi	13:13	13:18	4.9
thalwara-tlwa	13:27	13:27	9.4
haiaghat-hyt	13:38	13:38	15.5
rambhaddarpur-rbz	13:48	13:48	20.5
kishanpur-ksp	14:00	14:00	27.0
muktapur-mkpr	14:13	14:13	33.4
samastipur-junction-spj	14:20	14:45	37.2
karpoori-gram-kpgm	14:52	14:52	43.5
khudiram-b-pusa-krbp	15:01	15:01	50.8
vishnupur-bathua-halt-vbh	15:05	15:05	54.8
dubaha-dubh	15:09	15:09	58.2
dholi-dol	15:16	15:16	64.2
siho-siho	15:24	15:24	71.1
silout-slt	15:33	15:33	78.8
narayanpur-anant-nrpa	15:39	15:39	84.5
muzaffarpur-junction-mfp	15:45	15:50	89.3
ram-dayalu-nagar-rd	15:55	15:55	95.4
turki-tur	16:01	16:01	103.1
kurhani-khi	16:06	16:06	109.4
goraul-grl	16:10	16:10	115.2
benipatti-pirapur-bnpt	16:14	16:14	119.7
bhagwanpur-bnr	16:17	16:19	123.5
bithauli-bthl	16:25	16:25	128.1
sarai-sai	16:31	16:31	132.5
ghoshawar-gwh	16:38	16:38	138.0
hajipur-junction-hjp	16:45	16:50	143.2
sonpur-junction-see	17:00	17:02	148.5
parmanandpur-pmu	17:08	17:08	155.3
nayagaon-nyo	17:11	17:11	160.0
sitalpur-stlr	17:17	17:17	167.6
dighwara-dga	17:21	17:23	172.0
ambika-bhawani-halt-aabh	17:30	17:30	175.7
awatarnagar-atnr	17:34	17:34	177.7
panchpatia-deoria-halt-ppda	17:39	17:39	179.8
baragopal-bagl	17:44	17:44	182.6
dumri-juara-dri	17:53	17:53	186.8
goldinganj-gjh	18:02	18:02	191.5
chhapra-gramin-jn-chpg	18:14	18:14	197.3
chhapra-kacheri-ci	18:21	18:21	200.6
chhapra-junction-cpr	18:25	18:40	202.7
gautamsthan-gtst	18:52	18:52	211.5
revelganj-ghat-halt-rvg	18:54	18:54	213.7
manjhi-mht	19:02	19:02	219.4
bakulha-bkla	19:09	19:09	225.0
suraimanpur-sip	19:18	19:20	231.8
dal-chapra-dcp	19:29	19:29	237.9
reoti-roi	19:37	19:37	243.2
sahatwar-stw	19:49	19:49	251.5
chhata-aschaura-cata	19:56	19:56	256.2
bansdih-road-bcd	20:02	20:02	259.8
ballia-bui	20:15	20:20	268.9
sagarpali-svi	20:24	20:24	274.0
phephna-junction-pep	20:28	20:28	279.0
chit-baragaon-cbn	20:33	20:33	285.2
tajpur-dehma-tjd	20:39	20:39	292.6
karimuddin-pur-kmdr	20:45	20:45	300.1
dhondha-dih-ddd	20:50	20:50	306.8
yusufpur-yfp	20:56	20:58	313.9
shahbaz-kuli-sbk	21:06	21:06	321.2
ghazipur-ghat-gzt	21:15	21:15	329.5
ghazipur-city-gct	21:20	21:25	333.6
ankuspur-aks	21:32	21:32	341.2
saheri-sahr	21:36	21:36	345.2
nandganj-ndj	21:41	21:41	351.4
basuchak-bsck	21:46	21:46	356.6
taraon-trn	21:49	21:49	360.3
saiyedpur-bhitri-syh	21:57	21:57	368.4
aunrihar-junction-arj	22:01	22:03	373.1
