visakhapatnam-junction-vskp	23:30	23:50	0.0
visakhapatnam-electric-loco-shed-wat	23:51	23:51	0.8
marripalem-mipm	23:54	23:54	4.6
gopalapatnam-gpt	23:56	23:56	6.9
simhachalam-scm	23:57	23:57	8.2
simhachalam-north-scmn	23:59	23:59	9.5
pendurti-pdt	00:06	00:06	17.4
kottavalasa-junction-ktv	00:13	00:13	26.1
kantakapalle-kpl	00:21	00:21	34.1
alamanda-alm	00:29	00:29	43.3
korukonda-kuk	00:35	00:35	50.4
vizianagaram-junction-vzm	00:45	00:50	61.2
nellimarla-nml	00:59	00:59	72.3
gujjangivalasa-gul	01:05	01:05	79.4
garividi-gvi	01:10	01:10	85.4
chipurupalle-cpp	01:16	01:16	92.1
batuva-btva	01:20	01:20	96.9
sigadam-sgdm	01:27	01:27	105.2
ponduru-pdu	01:35	01:35	115.3
dusi-dusi	01:43	01:43	124.4
srikakulam-road-che	01:48	01:50	130.7
urlam-ulm	01:59	01:59	140.6
tilaru-tiu	02:08	02:08	150.4
harishchandrapuram-hcm	02:12	02:12	155.7
kotabommali-kbm	02:20	02:20	164.0
dindu-gopala-puram-halt-dgb	02:27	02:27	171.9
naupada-junction-nwp	02:32	02:32	177.8
routhpuram-halt-rmz	02:38	02:38	185.0
pundi-pun	02:44	02:44	191.3
palasa-psa	02:55	02:57	203.6
summadevi-sudv	03:02	03:02	210.2
mandasa-road-mms	03:08	03:08	216.7
baruva-bav	03:15	03:15	226.1
sompeta-spt	03:23	03:23	235.6
jhadupudi-jpi	03:28	03:28	241.8
ichchapuram-ipm	03:38	03:38	253.6
surla-road-slrd	03:45	03:45	262.0
golanthra-gta	03:49	03:49	267.4
brahmapur-bam	03:58	04:03	278.1
jagan-nathapur-jnp	04:09	04:09	286.8
narasimhapura-nrsp	04:15	04:15	295.8
chatrapur-cap	04:18	04:20	299.5
chatrapur-court-capc	04:21	04:21	300.4
ganjam-gam	04:27	04:27	308.4
humma-hma	04:32	04:32	314.7
rambha-rba	04:41	04:41	325.7
khallikot-kit	04:49	04:49	337.0
kalijai-klji	04:53	04:53	341.8
chilka-clka	04:57	04:57	347.0
balugaon-balu	05:03	05:05	354.2
solari-slz	05:12	05:12	362.1
gangadharpur-gngd	05:16	05:16	367.2
kuhuri-kuu	05:23	05:23	375.2
kalupara-ghat-kapg	05:28	05:28	381.9
muketashwar-mktp	05:32	05:32	386.3
bhusandpur-bsdp	05:37	05:37	391.9
nirakarpur-nkp	05:43	05:43	398.9
golabai-glba	05:46	05:46	402.9
tapang-tap	05:50	05:50	407.5
dhaulimuhan-dlmh	05:53	05:53	411.5
kaipadar-road-kpxr	05:57	05:57	416.1
argul-p-h-argl	06:01	06:01	420.0
khurda-road-junction-kur	06:05	06:25	425.3
retang-rtn	06:35	06:35	432.7
sarkantra-srkt	06:41	06:41	437.5
lingaraj-temple-road-lgtr	06:44	06:44	439.8
