kolhapur-csmt-terminal-kop	23:25	23:45	0.0
gur-market-grmt	23:49	23:49	3.6
valivade-vv	23:53	23:53	6.6
rukadi-rkd	00:01	00:01	13.6
hatkanagale-htk	00:09	00:09	20.6
nimshirgaon-tamdalge-nmgt	00:17	00:17	27.8
jayasingpur-jsp	00:26	00:26	35.3
miraj-junction-mrj	00:40	00:45	47.2
vishrambag-vrb	00:51	00:51	52.5
sangli-sli	00:53	00:53	54.3
madhavnagar-mdvr	00:57	00:57	57.9
nandre-nde	01:07	01:07	66.8
bhilavdi-bvq	01:15	01:15	73.7
amnapur-anq	01:23	01:23	80.7
kirloskarvadi-kov	01:31	01:31	87.3
takari-tkr	01:39	01:39	95.0
bhavani-nagar-bvnr	01:46	01:46	101.1
shenoli-sne	01:55	01:55	109.2
karad-krd	02:10	02:10	122.4
shirravde-siw	02:20	02:20	131.0
masur-msr	02:26	02:26	136.1
targaon-taz	02:41	02:41	148.9
rahimatpur-rmp	02:53	02:53	160.0
koregaon-krg	03:05	03:05	170.3
satara-str	03:17	03:20	181.1
jarandeshwar-jsv	03:33	03:33	188.7
palsi-plv	03:48	03:48	197.6
wathar-wtr	04:04	04:04	207.0
adarki-aki	04:21	04:21	217.0
salpa-slp	04:34	04:34	225.2
lonand-junction-lnn	04:50	04:50	234.3
nira-nira	05:02	05:02	241.9
valha-wlh	05:20	05:20	252.2
daundaj-dnj	05:34	05:34	260.7
jejuri-jjr	05:47	05:47	268.5
rajevadi-rjw	06:08	06:08	280.7
ambale-able	06:16	06:16	285.4
shindawane-shiv	06:32	06:32	294.8
alandi-aln	06:46	06:46	303.3
phursungi-fsg	06:57	06:57	310.0
sasvad-road-ssv	07:06	07:06	315.3
ghorpuri-west-gprw	07:21	07:21	323.9
ghorpuri-gpr	07:21	07:21	324.3
pune-junction-pune	07:25	07:40	326.5
ghorpuri-transh-yard-git	07:42	07:42	328.1
hadapsar-hdp	07:48	07:48	332.3
manjari-budruk-mjbk	07:54	07:54	337.2
loni-loni	08:02	08:02	342.9
uruli-uri	08:18	08:18	355.2
yevat-yt	08:35	08:35	367.8
khutbav-ktt	08:43	08:43	374.1
kedgaon-kdg	08:52	08:52	380.5
kadethan-kdtn	08:58	08:58	385.3
patas-paa	09:05	09:05	390.5
daund-patas-road-cabin-ddap	09:17	09:17	399.9
daund-goods-yard-ddja	09:19	09:19	400.9
daund-junction-dd	09:20	09:40	401.9
daund-goods-yard-ddja	09:41	09:41	402.9
daund-patas-road-cabin-ddap	09:42	09:42	403.9
kashti-ksth	09:51	09:51	412.9
shrigonda-road-sgnd	10:02	10:02	422.9
belwandi-bwd	10:16	10:16	437.1
visapur-vpr	10:31	10:31	451.2
ranjangaon-road-rnjd	10:38	10:38	457.5
sarola-srl	10:48	10:48	467.5
